product_id,category,brand,title,description,price
348278,Books|Christian Books &amp; Bibles|Literature &amp; Fiction,Visit Amazon's Heather Blanton Page,Grace be a Lady: Love &amp; War in Johnson County Book 1 (Volume 1),"<span>I really enjoyed <i>Grace be a Lady</i>. It has everything: drama, adventure, excitement, history, faith, and romance. I couldn't put it down. I look forward to reading other books in the Love &amp; War in Johnson County series,as well as other books by Heather Blanton. -- <b>Gayle Roth, Amazon Reviewer</b></span>",9.95
348427,Books|Romance|Contemporary,Visit Amazon's Harper Sloan Page,Bleeding Love (Hope Town),\N,14.99
348455,Books|Literature & Fiction,Visit Amazon's Jinx Schwartz Page,Just Different Devils (Hetta Coffey) (Volume 7),"Jinx Schwartz is the author of nine books, including the award-winning Hetta Coffey series. Hetta is a sassy Texan with a snazzy yacht, and she's not afraid to use it! A ninth-generation Texan, Jinx has lived and worked all over the globe, and much like the protagonist in her Hetta Coffey mystery series, she's a woman with a yacht and not afraid to use it.",14.43
348530,Books|Romance|Romantic Comedy,Visit Amazon's Karla Sorensen Page,Light Me Up (Three Little Words) (Volume 2),,10.99
348573,Books|Literature &amp; Fiction|Genre Fiction,Visit Amazon's Cynthia Blue Page,The Marshalls: Loyalty Is Thicker Than Blood,"Cynthia Blue is a military brat and a native of Albany, Georgia. She is the oldest out of two children and the only daughter. She is single with no children. She graduated from Dougherty Comprehensive High School and is also a Savannah State University Alum with a BBA in Computer Information Systems. She started writing in the beginning of 2011 as a coping mechanism. In time she found it to be her passion and decided to let it grow and blossom into a challenging and fulfilling career. In December 2014 Cynthia Blue decided to take her literary career a step further by starting her own publishing company Cynthia Blue Creations.",6.99
348649,"Books|Crafts, Hobbies & Home|Crafts & Hobbies",Visit Amazon's Sue Taylor-Cox Page,Flowers: A Full Color Introduction To The World Of Coloring For Relaxation (Adult Coloring Books) (Volume 1),\N,9.95
348675,Books|Science Fiction &amp; Fantasy|Fantasy,Visit Amazon's April Aasheim Page,The Curse of Dark Root: Part One (Daughters of Dark Root),,14.99
348687,Books|Romance|Contemporary,Visit Amazon's Aly Martinez Page,Fighting Shadows (On The Ropes) (Volume 2),\N,14.99
348695,Books|Romance|Romantic Suspense,Visit Amazon's Kira Adams Page,A Date with the Devil,"Krista Pakseresht has always been a dreamer, from the first time she opened her eyes. Creating worlds through words is one thing she is truly talented at. She specializes in Young adult/New adult romance, horror, action, fantasy, and non-fiction under the pen name Kira Adams. She is the author of the Infinite Love series, the Foundation series, the Darkness Falls series, and the Looking Glass series.",11.99
348716,Books|Science Fiction &amp; Fantasy|Fantasy,Visit Amazon's C. R. Chancy Page,A Net of Dawn and Bones,"C. Chancy has been in and out of dragon lairs since learning to read, usually with a map, compass, and something crunchy and good with chili sauce. Just in case. Besides reading fantasy, SF, mysteries, and history, she also enjoys beading, manga, anime, digging up survival information, poking odd color combinations, and maintaining an aquarium of half-wild guppies and one huge South American catfish that likes to lurk unseen for weeks.",9.99
348732,Books|Romance|Romantic Suspense,Visit Amazon's Kasey Riley Page,August Fire,"<span>Reviewed By Tracy A. Fischer for Readers' Favorite<br /><br />I really enjoyed August Fire. It's a fast-paced and suspenseful thrill ride, with a hefty dose of romance thrown in to boot. Stephanie and Doyle are well-drawn characters. Doyle is that drool-worthy type of hunk that says ""Ma'am,"" and Stephanie is quite a bit impetuous, and they'll both feel real to you. Author Kasey Riley is very skilled at writing realistic scenes that are vividly drawn. August Fire would appeal to any reader who loves romances, mysteries or reads filled with suspense. The only advice I would have for a reader is to be sure you have enough time set aside to read this entire book in one sitting, because once you start it, you won't want to put it down! Kasey Riley shows great promise as an author, and I certainly hope she continues her work in this vein. I, for one, will certainly watch for her next release with great anticipation.</span>",13.5
348759,Books|Religion & Spirituality|Worship & Devotion,Derin Stidd,The Aroma of Worship: A 14 Day Journey With Your Essential Oils and Your Bible,"Derin is first and most importantly a follower of Christ, whose life mission is to help others find and follow Jesus. He is also a husband, father, pastor, and comic book enthusiast, who loves being around big crowds and getting to know new people. He has an Associates Degree in Religious education and a Bachelors Degree in Leadership and Ministry from Crossroads Bible College in Indiana. He is currently pursuing a Masters of Divinity in Pastoral Ministry at Capital Seminary of Lancaster, Pennsylvania and lives in Indianapolis, IN with his beautiful wife, and five amazing children.",8.49
348775,Books|Science Fiction &amp; Fantasy|Science Fiction,Visit Amazon's Nick Webb Page,Constitution: Book 1 of the Legacy Fleet Trilogy (Volume 1),,16.99
348801,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's Jay Giles Page,Blindsided - A Thriller,"Jay Giles and his wife divide their time between homes in Cincinnati, Ohio and Sarasota, Florida. Jay's books are available in print, audio and ebook, and his latest novel is Running Blind.",16.0
348802,Books|Literature &amp; Fiction|Erotica,Visit Amazon's Annelise Reynolds Page,Phoenix Bar: A Steel Demons MC Novel (Volume 1),,13.99
348811,Books|Literature & Fiction|Action & Adventure,Visit Amazon's Ken Gallender Page,Mitch's Mountain,"Ken Gallender has always been able to spin a yarn. As all good Southerners do, Ken likes to visit with people putting them at their ease with his warm personality and subtle wit. Ken lives in Gulfport, MS, with his wife, Betty, dog, grand dog and two grand cats. He is an avid outdoorsman having spent countless days on his Grandfathers farm in the Louisiana Delta, walking turn rows, hunting and fishing. His great love for his family and country has guided his entire life. Kens motto has always been Family Comes First. His greatest fear is having his country descend into chaos at the hands of witless voters and corrupt politicians willing to take advantage of them.",16.95
348859,Books|Literature &amp; Fiction|Erotica,Visit Amazon's Victoria Ashley Page,Cale (Walk Of Shame #3),,7.99
348895,Books|Religion & Spirituality|Occult & Paranormal,Visit Amazon's John Harker Page,Demonic Dolls: True Tales of Terrible Toys,"John Harker is a freelance journalist and ghostwriter whos been writing and publishing since the 1990s. He is also the author of the Amazon best seller Ouija Board Nightmares. John lives with his family in eastern Washington, where the ghosts are dry and dusty.",7.99
349044,Books|Christian Books &amp; Bibles|Literature &amp; Fiction,Visit Amazon's Shannon Gardener Page,Faith: A BWWM Christian Love Story,,10.99
349194,Books|Romance|Romantic Suspense,Visit Amazon's Ker Dukey Page,I see you,,11.99
349260,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's Sherri Bryan Page,"Tapas, Carrot Cake and a Corpse (The Charlotte Denver Cozy Mystery Series) (Volume 1)","Sherri read her first Cozy Mystery in 2014 and her love of the genre began that day. Since then shes read many more, finding new authors to add to her list of favourites along the way and enjoying the different approach and style that each author brings to their own Cozy Mystery stories. Apart from writing, Sherris main interests include her rescue dog, cooking, reading, watching crime and US political dramas and dreaming up new Cozy Mystery plots. Tapas, Carrot Cake and a Corpse, the first book in the Charlotte Denver Cozy Mystery series, is her debut Cozy Mystery book.",7.99
349313,Books|Romance|Historical,Visit Amazon's Jess Michaels Page,Forbidden (The Wicked Woodleys) (Volume 1),Jess Michaels is the USA Today Bestselling Author of nearly 70 books.,13.99
349335,Books|Science Fiction &amp; Fantasy|Fantasy,Visit Amazon's R E Carr Page,Four (Rules Undying),"R. E. Carr likes to split her time between the alien (well, resident alien) she married, her two adorable offspring and the vast army of characters who constantly argue in her brain. She uses her past life as a video game reviewer to remind herself just how awesome it is to be writing novels now. Rachel writes because she knows so many people and places that never quite made it into this version of the universe. It's her duty to let them out. Writing also gives her mind a certain peace and calm rarely felt in this multi-tasking, wired world.",14.85
349407,Books|Children's Books|Growing Up &amp; Facts of Life,Lila Segal,The Impossible Medallion + The Day My Mom Got Grounded!: Volumes 1 + 2 (The Diary of Janie Ray),,8.99
366517,Books|Romance|Contemporary,Visit Amazon's Leeanna Morgan Page,Playing For Keeps (Emerald Lake Billionaires) (Volume 2),"<span>""I love this author, her writing is pure magical. I enjoyed reading this 2nd book in the series, so much I finished it in a day. I can't wait until the 3rd book in the series. I like how we were kept guessing as to who was trying to get her. Thank you for doing such a great job. You will not be disappointed in this read.</span>"" (Amazon Reviewer)<br /><span></span><br /><span>""She has to keep writing books like this. I like to put myself in the characters place. I guess you could say that I wish things like that could happen to me.</span>"" (Amazon Reviewer)",17.99
349437,Books|Romance|Historical,Mrs. Lory Lilian,Sketching Mr. Darcy: A Pride and Prejudice alternative journey,\N,14.25
349442,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's Adele Abbott Page,Witch Is When The Penny Dropped (A Witch P.I. Mystery) (Volume 6),,11.99
349444,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's Adele Abbott Page,Witch Is When It All Began (A Witch P.I. Mystery) (Volume 1),,11.99
349463,"Books|Health, Fitness & Dieting|Alternative Medicine",Visit Amazon's Amy Joyson Page,Essential Oils For Cats: The Complete Guide To Safely Using Essential Oils On Your Cat,"""A modern approach to aromatherapy on cats. Focused completely on safety, this book will guide you through the process of improving your cats health without endangering it"" <b>Philip O'Donnel - Holistic Veterinarian, SD</b><div><b></b></div><br><br><div>""The separation anxiety blend has done wonders for my cats well-being and I am no longer coming back to unpleasant surprises after work!"" <b>Mary Liner - Cat Owner, GB</b></div>",7.97
349504,"Books|Mystery, Thriller &amp; Suspense|Mystery",Visit Amazon's G. M. Barlean Page,Flames of Rosewood (Rosewood Series) (Volume 2),"Gina M. Barlean is a Nebraska author writing mystery and suspense with a midwestern voice. Her characters are realistic and believable. They could be anyone the reader might know. She is an independent author and has her own publishing imprint called, Less Traveled Roads Publishing. Barlean also hosts a weekly blog featuring Indie authors Book Trailers.",10.0
